ID,Type,Case,Floor,N_i,Vy_i,Vz_i,T_i,My_i,Mz_i,N_j,Vy_j,Vz_j,T_j,My_j,Mz_j
E1_21,viga,C3,CIELO_1,-2.7097371672290618,0.6559649743384952,90.57036152814334,15.700024581606748,-230.1598025623655,2.252092638402152,2.7097371672290618,-0.6559649743384952,-90.57036152814334,-15.700024581606748,-222.69200507835114,1.0277322332903245
E1_210,viga,C1,CIELO_2,-5.371592214058187e-15,0.0,7.639597815549429e-14,-2.3927220358300806e-13,1.0817789875533854e-15,-3.22456680609913e-14,5.371592214058187e-15,0.0,-7.639597815549429e-14,3.987870059716799e-14,-1.0817789875533854e-15,1.8225812382299433e-14
E1_210,viga,C2,CIELO_2,-5.371592214058187e-15,0.0,7.639597815549429e-14,-2.3927220358300806e-13,1.0817789875533854e-15,-3.22456680609913e-14,5.371592214058187e-15,0.0,-7.639597815549429e-14,3.987870059716799e-14,-1.0817789875533854e-15,1.8225812382299433e-14
E1_210,viga,C3,CIELO_2,-5.371592214058187e-15,0.0,7.639597815549429e-14,-2.3927220358300806e-13,1.0817789875533854e-15,-3.22456680609913e-14,5.371592214058187e-15,0.0,-7.639597815549429e-14,3.987870059716799e-14,-1.0817789875533854e-15,1.8225812382299433e-14
E1_211,viga,C1,CIELO_3,-4.023795268444418e-14,1.794541526872559e-13,1.6831561907218493e-14,1.1485065771984382e-13,-0.0,2.9424873098438486e-13,4.023795268444418e-14,-1.794541526872559e-13,-1.6831561907218493e-14,7.17816610749024e-15,0.0,-2.5235740221645414e-15
E1_211,viga,C2,CIELO_3,-4.023795268444418e-14,1.794541526872559e-13,1.6831561907218493e-14,1.1485065771984382e-13,-0.0,2.9424873098438486e-13,4.023795268444418e-14,-1.794541526872559e-13,-1.6831561907218493e-14,7.17816610749024e-15,0.0,-2.5235740221645414e-15
E1_211,viga,C3,CIELO_3,-4.023795268444418e-14,1.794541526872559e-13,1.6831561907218493e-14,1.1485065771984382e-13,-0.0,2.9424873098438486e-13,4.023795268444418e-14,-1.794541526872559e-13,-1.6831561907218493e-14,7.17816610749024e-15,0.0,-2.5235740221645414e-15
E1_212,viga,C1,CIELO_3,-0.5481664637923579,-0.19786145792089427,0.024382960091873032,-0.06334850901640747,0.06397270761495186,-0.9040221620513509,0.5481664637923579,0.19786145792089427,-0.024382960091873032,0.06334850901640747,-0.3078023085336822,-1.0745924171575918
E1_212,viga,C2,CIELO_3,-0.5481664637923579,-0.19786145792089427,0.024382960091873032,-0.06334850901640747,0.06397270761495186,-0.9040221620513509,0.5481664637923579,0.19786145792089427,-0.024382960091873032,0.06334850901640747,-0.3078023085336822,-1.0745924171575918
E1_212,viga,C3,CIELO_3,-0.5481664637923579,-0.19786145792089427,0.024382960091873032,-0.06334850901640747,0.06397270761495186,-0.9040221620513509,0.5481664637923579,0.19786145792089427,-0.024382960091873032,0.06334850901640747,-0.3078023085336822,-1.0745924171575918
E1_213,viga,C1,CIELO_3,0.28937860084475325,-73.37343018933508,92.0208079253393,-227.33649590156483,1.6477924847436118,-0.0356787135176293,-0.28937860084475325,73.37343018933508,-92.0208079253393,-151.78923275083298,-1.6477924847436118,1.2279185489980124
E1_213,viga,C2,CIELO_3,0.28937860084475325,-73.37343018933508,92.0208079253393,-227.33649590156483,1.6477924847436118,-0.0356787135176293,-0.28937860084475325,73.37343018933508,-92.0208079253393,-151.78923275083298,-1.6477924847436118,1.2279185489980124
E1_213,viga,C3,CIELO_3,0.28937860084475325,-73.37343018933508,92.0208079253393,-227.33649590156483,1.6477924847436118,-0.0356787135176293,-0.28937860084475325,73.37343018933508,-92.0208079253393,-151.78923275083298,-1.6477924847436118,1.2279185489980124
E1_214,viga,C1,CIELO_3,0.37115815373754407,-72.3302508327678,91.85359594857472,-227.63417161249706,-0.801626340527581,0.22301705341263034,-0.37115815373754407,72.3302508327678,-91.85359594857472,-150.8026436956307,0.801626340527581,1.3061545399860508
E1_214,viga,C2,CIELO_3,0.37115815373754407,-72.3302508327678,91.85359594857472,-227.63417161249706,-0.801626340527581,0.22301705341263034,-0.37115815373754407,72.3302508327678,-91.85359594857472,-150.8026436956307,0.801626340527581,1.3061545399860508
E1_214,viga,C3,CIELO_3,0.37115815373754407,-72.3302508327678,91.85359594857472,-227.63417161249706,-0.801626340527581,0.22301705341263034,-0.37115815373754407,72.3302508327678,-91.85359594857472,-150.8026436956307,0.801626340527581,1.3061545399860508
E1_215,viga,C1,CIELO_4,-0.5190012687969567,-0.03918410880966632,-0.04687159708570596,-0.0028314550503263924,0.39540486917674217,-0.0787379854122873,0.5190012687969567,0.03918410880966632,0.04687159708570596,0.0028314550503263924,0.07331110168031735,-0.3131031026843759
E1_215,viga,C2,CIELO_4,-0.5190012687969567,-0.03918410880966632,-0.04687159708570596,-0.0028314550503263924,0.39540486917674217,-0.0787379854122873,0.5190012687969567,0.03918410880966632,0.04687159708570596,0.0028314550503263924,0.07331110168031735,-0.3131031026843759
E1_215,viga,C3,CIELO_4,-0.5190012687969567,-0.03918410880966632,-0.04687159708570596,-0.0028314550503263924,0.39540486917674217,-0.0787379854122873,0.5190012687969567,0.03918410880966632,0.04687159708570596,0.0028314550503263924,0.07331110168031735,-0.3131031026843759
E1_216,viga,C1,CIELO_4,-1.3565463334340035,73.13638462260056,80.68122988765988,-191.55980492640447,2.1617653505957044,-5.34381249221375,1.3565463334340035,-73.13638462260056,-80.68122988765988,-140.84686221075418,-2.1617653505957044,-0.24515840153434265
E1_216,viga,C2,CIELO_4,-1.3565463334340035,73.13638462260056,80.68122988765988,-191.55980492640447,2.1617653505957044,-5.34381249221375,1.3565463334340035,-73.13638462260056,-80.68122988765988,-140.84686221075418,-2.1617653505957044,-0.24515840153434265
E1_216,viga,C3,CIELO_4,-1.3565463334340035,73.13638462260056,80.68122988765988,-191.55980492640447,2.1617653505957044,-5.34381249221375,1.3565463334340035,-73.13638462260056,-80.68122988765988,-140.84686221075418,-2.1617653505957044,-0.24515840153434265
E1_217,viga,C1,CIELO_4,0.696009578852092,72.56729639949775,80.89341913841842,-193.9049014190951,-0.14089810654592072,2.786018485014723,-0.696009578852092,-72.56729639949775,-80.89341913841842,-139.37598543118872,0.14089810654592072,0.0815409798558957
E1_217,viga,C2,CIELO_4,0.696009578852092,72.56729639949775,80.89341913841842,-193.9049014190951,-0.14089810654592072,2.786018485014723,-0.696009578852092,-72.56729639949775,-80.89341913841842,-139.37598543118872,0.14089810654592072,0.0815409798558957
E1_217,viga,C3,CIELO_4,0.696009578852092,72.56729639949775,80.89341913841842,-193.9049014190951,-0.14089810654592072,2.786018485014723,-0.696009578852092,-72.56729639949775,-80.89341913841842,-139.37598543118872,0.14089810654592072,0.0815409798558957
E1_218,viga,C1,CIELO_2,1.408495471681759,-0.017793381438396812,54.48754243169309,-131.8327373346146,-4.69757632145788,3.6961995440011703,-1.408495471681759,0.017793381438396812,-54.48754243169309,-2.2066170473504343,4.69757632145788,-0.23130068366404188
E1_218,viga,C2,CIELO_2,1.408495471681759,-0.017793381438396812,54.48754243169309,-131.8327373346146,-4.69757632145788,3.6961995440011703,-1.408495471681759,0.017793381438396812,-54.48754243169309,-2.2066170473504343,4.69757632145788,-0.23130068366404188
E1_218,viga,C3,CIELO_2,1.408495471681759,-0.017793381438396812,54.48754243169309,-131.8327373346146,-4.69757632145788,3.6961995440011703,-1.408495471681759,0.017793381438396812,-54.48754243169309,-2.2066170473504343,4.69757632145788,-0.23130068366404188
E1_219,viga,C1,CIELO_2,-7.86062699415055e-15,0.0,8.599660301292916e-14,2.820688578824076e-14,0.0,-7.437362463696292e-15,7.86062699415055e-15,0.0,-8.599660301292916e-14,-2.3975852920004655e-13,-0.0,-1.1899779941914069e-14
E1_219,viga,C2,CIELO_2,-7.86062699415055e-15,0.0,8.599660301292916e-14,2.820688578824076e-14,0.0,-7.437362463696292e-15,7.86062699415055e-15,0.0,-8.599660301292916e-14,-2.3975852920004655e-13,-0.0,-1.1899779941914069e-14
E1_219,viga,C3,CIELO_2,-7.86062699415055e-15,0.0,8.599660301292916e-14,2.820688578824076e-14,0.0,-7.437362463696292e-15,7.86062699415055e-15,0.0,-8.599660301292916e-14,-2.3975852920004655e-13,-0.0,-1.1899779941914069e-14
E1_22,viga,C1,CIELO_1,-3.3269241766350803,0.6308478982885024,-80.55965216678555,-18.417073364978943,223.92036436178824,1.3255239629944904,3.3269241766350803,-0.6308478982885024,80.55965216678555,18.417073364978943,178.87789647213953,1.8287155284480219
E1_22,viga,C2,CIELO_1,-3.3269241766350803,0.6308478982885024,-80.55965216678555,-18.417073364978943,223.92036436178824,1.3255239629944904,3.3269241766350803,-0.6308478982885024,80.55965216678555,18.417073364978943,178.87789647213953,1.8287155284480219
E1_22,viga,C3,CIELO_1,-3.3269241766350803,0.6308478982885024,-80.55965216678555,-18.417073364978943,223.92036436178824,1.3255239629944904,3.3269241766350803,-0.6308478982885024,80.55965216678555,18.417073364978943,178.87789647213953,1.8287155284480219
E1_220,viga,C1,CIELO_2,-1.4084954716817233,0.01779338143823154,52.26274614330662,-130.77297255988478,-6.426405120475023,-3.8741333583834887,1.4084954716817233,-0.01779338143823154,-52.26274614330662,2.2066170473504485,6.426405120475023,0.4092344980464482
E1_220,viga,C2,CIELO_2,-1.4084954716817233,0.01779338143823154,52.26274614330662,-130.77297255988478,-6.426405120475023,-3.8741333583834887,1.4084954716817233,-0.01779338143823154,-52.26274614330662,2.2066170473504485,6.426405120475023,0.4092344980464482
E1_220,viga,C3,CIELO_2,-1.4084954716817233,0.01779338143823154,52.26274614330662,-130.77297255988478,-6.426405120475023,-3.8741333583834887,1.4084954716817233,-0.01779338143823154,-52.26274614330662,2.2066170473504485,6.426405120475023,0.4092344980464482
E1_221,viga,C1,CIELO_2,1.4084954716817466,-0.017793381438233974,1.1123981441932975,2.2066170473502993,-4.6975763214579285,0.23130068366414214,-1.4084954716817466,0.017793381438233974,-1.1123981441932975,-2.2066170473502993,-6.426405120475046,-0.4092344980464819
E1_221,viga,C2,CIELO_2,1.4084954716817466,-0.017793381438233974,1.1123981441932975,2.2066170473502993,-4.6975763214579285,0.23130068366414214,-1.4084954716817466,0.017793381438233974,-1.1123981441932975,-2.2066170473502993,-6.426405120475046,-0.4092344980464819
E1_221,viga,C3,CIELO_2,1.4084954716817466,-0.017793381438233974,1.1123981441932975,2.2066170473502993,-4.6975763214579285,0.23130068366414214,-1.4084954716817466,0.017793381438233974,-1.1123981441932975,-2.2066170473502993,-6.426405120475046,-0.4092344980464819
E1_222,viga,C1,CIELO_1S,-14.445563066690264,0.4371626847730583,-4.444080131695533,-0.9282488110800781,-24.57737399527522,-2.0328487889968865,14.445563066690264,-0.4371626847730583,4.444080131695533,0.9282488110800781,-19.863427321680113,-2.338778058733696
E1_222,viga,C2,CIELO_1S,-14.445563066690264,0.4371626847730583,-4.444080131695533,-0.9282488110800781,-24.57737399527522,-2.0328487889968865,14.445563066690264,-0.4371626847730583,4.444080131695533,0.9282488110800781,-19.863427321680113,-2.338778058733696
E1_222,viga,C3,CIELO_1S,-14.445563066690264,0.4371626847730583,-4.444080131695533,-0.9282488110800781,-24.57737399527522,-2.0328487889968865,14.445563066690264,-0.4371626847730583,4.444080131695533,0.9282488110800781,-19.863427321680113,-2.338778058733696
E1_223,viga,C1,CIELO_1S,-19.04769774916347,0.3159413990733449,-5.599762046218084,-0.42504804296707077,-31.025225385045005,-1.5249372005218165,19.04769774916347,-0.3159413990733449,5.599762046218084,0.42504804296707077,-24.972395077135825,-1.6344767902116324
E1_223,viga,C2,CIELO_1S,-19.04769774916347,0.3159413990733449,-5.599762046218084,-0.42504804296707077,-31.025225385045005,-1.5249372005218165,19.04769774916347,-0.3159413990733449,5.599762046218084,0.42504804296707077,-24.972395077135825,-1.6344767902116324
E1_223,viga,C3,CIELO_1S,-19.04769774916347,0.3159413990733449,-5.599762046218084,-0.42504804296707077,-31.025225385045005,-1.5249372005218165,19.04769774916347,-0.3159413990733449,5.599762046218084,0.42504804296707077,-24.972395077135825,-1.6344767902116324
E1_224,viga,C1,CIELO_1S,-12.19511202131925,0.19885588972304802,-3.5714242541157457,-2.19396038981419,-19.840457863403223,-1.0646777112214885,12.19511202131925,-0.19885588972304802,3.5714242541157457,2.19396038981419,-15.87378467775423,-0.9238811860089915
E1_224,viga,C2,CIELO_1S,-12.19511202131925,0.19885588972304802,-3.5714242541157457,-2.19396038981419,-19.840457863403223,-1.0646777112214885,12.19511202131925,-0.19885588972304802,3.5714242541157457,2.19396038981419,-15.87378467775423,-0.9238811860089915
E1_224,viga,C3,CIELO_1S,-12.19511202131925,0.19885588972304802,-3.5714242541157457,-2.19396038981419,-19.840457863403223,-1.0646777112214885,12.19511202131925,-0.19885588972304802,3.5714242541157457,2.19396038981419,-15.87378467775423,-0.9238811860089915
E1_225,viga,C1,CIELO_1S,0.39660433205414264,1.807594978505744,-0.47523193982097,2.746009303113395,-0.09104913708732228,1.5828159295255246,-0.39660433205414264,-1.807594978505744,0.47523193982097,1.4835549612932382,0.09104913708732228,1.946962625756345
E1_225,viga,C2,CIELO_1S,0.39660433205414264,1.807594978505744,-0.47523193982097,2.746009303113395,-0.09104913708732228,1.5828159295255246,-0.39660433205414264,-1.807594978505744,0.47523193982097,1.4835549612932382,0.09104913708732228,1.946962625756345
E1_225,viga,C3,CIELO_1S,0.39660433205414264,1.807594978505744,-0.47523193982097,2.746009303113395,-0.09104913708732228,1.5828159295255246,-0.39660433205414264,-1.807594978505744,0.47523193982097,1.4835549612932382,0.09104913708732228,1.946962625756345
E1_226,viga,C1,CIELO_1S,-0.26662114122165154,0.4858035778498389,-4.092962615140451,14.947204869767118,-0.5290594117221153,-1.2363924917128357,0.26662114122165154,-0.4858035778498389,4.092962615140451,14.72677409000115,0.5290594117221153,-0.696610782144138
E1_226,viga,C2,CIELO_1S,-0.26662114122165154,0.4858035778498389,-4.092962615140451,14.947204869767118,-0.5290594117221153,-1.2363924917128357,0.26662114122165154,-0.4858035778498389,4.092962615140451,14.72677409000115,0.5290594117221153,-0.696610782144138
E1_226,viga,C3,CIELO_1S,-0.26662114122165154,0.4858035778498389,-4.092962615140451,14.947204869767118,-0.5290594117221153,-1.2363924917128357,0.26662114122165154,-0.4858035778498389,4.092962615140451,14.72677409000115,0.5290594117221153,-0.696610782144138
E1_227,viga,C1,CIELO_1S,0.5774603275997802,-2.660615406465175,2.3807585475322615,-10.83159373619453,0.39865256670849686,2.4979563906288886,-0.5774603275997802,2.660615406465175,-2.3807585475322615,-10.357157336842599,-0.39865256670849686,2.6414405250091546
E1_227,viga,C2,CIELO_1S,0.5774603275997802,-2.660615406465175,2.3807585475322615,-10.83159373619453,0.39865256670849686,2.4979563906288886,-0.5774603275997802,2.660615406465175,-2.3807585475322615,-10.357157336842599,-0.39865256670849686,2.6414405250091546
E1_227,viga,C3,CIELO_1S,0.5774603275997802,-2.660615406465175,2.3807585475322615,-10.83159373619453,0.39865256670849686,2.4979563906288886,-0.5774603275997802,2.660615406465175,-2.3807585475322615,-10.357157336842599,-0.39865256670849686,2.6414405250091546
E1_228,viga,C1,CIELO_1S,-0.3491965766298695,-15.843200192798692,-1.3260268533584216,8.664717029524056,-1.465731970208191,-1.363082848583272,0.3491965766298695,15.843200192798692,1.3260268533584216,0.9489776573245008,1.465731970208191,-1.168592331983282
E1_228,viga,C2,CIELO_1S,-0.3491965766298695,-15.843200192798692,-1.3260268533584216,8.664717029524056,-1.465731970208191,-1.363082848583272,0.3491965766298695,15.843200192798692,1.3260268533584216,0.9489776573245008,1.465731970208191,-1.168592331983282
E1_228,viga,C3,CIELO_1S,-0.3491965766298695,-15.843200192798692,-1.3260268533584216,8.664717029524056,-1.465731970208191,-1.363082848583272,0.3491965766298695,15.843200192798692,1.3260268533584216,0.9489776573245008,1.465731970208191,-1.168592331983282
E1_229,columna,C1,CIELO_1,-3.280782650944103,4.661600043533113,370.08977457293554,-10.316814191705149,-2.5298052351358806,0.38146000719698925,3.280782650944103,-4.661600043533113,-370.08977457293554,-8.329585982427306,-10.593325368640532,-0.38146000719698925
E1_229,columna,C2,CIELO_1,-3.280782650944103,4.661600043533113,370.08977457293554,-10.316814191705149,-2.5298052351358806,0.38146000719698925,3.280782650944103,-4.661600043533113,-370.08977457293554,-8.329585982427306,-10.593325368640532,-0.38146000719698925
E1_229,columna,C3,CIELO_1,-3.280782650944103,4.661600043533113,370.08977457293554,-10.316814191705149,-2.5298052351358806,0.38146000719698925,3.280782650944103,-4.661600043533113,-370.08977457293554,-8.329585982427306,-10.593325368640532,-0.38146000719698925
E1_23,viga,C1,CIELO_1,7.297475769562441,-0.22009880186821507,16.05184618944978,-1.376871043424409,-56.46499849971773,-0.7457317512569812,-7.297475769562441,0.22009880186821507,-16.05184618944978,1.376871043424409,-23.79423244753117,-0.35476225808409423
E1_23,viga,C2,CIELO_1,7.297475769562441,-0.22009880186821507,16.05184618944978,-1.376871043424409,-56.46499849971773,-0.7457317512569812,-7.297475769562441,0.22009880186821507,-16.05184618944978,1.376871043424409,-23.79423244753117,-0.35476225808409423
E1_23,viga,C3,CIELO_1,7.297475769562441,-0.22009880186821507,16.05184618944978,-1.376871043424409,-56.46499849971773,-0.7457317512569812,-7.297475769562441,0.22009880186821507,-16.05184618944978,1.376871043424409,-23.79423244753117,-0.35476225808409423
E1_230,columna,C1,CIELO_2,14.023249470564103,5.540505778191924,298.78405804169716,-9.958234631753726,27.804490245631918,3.6980794873398453,-14.023249470564103,-5.540505778191924,-298.78405804169716,-12.20378848101397,28.288507636624495,-3.6980794873398453
E1_230,columna,C2,CIELO_2,14.023249470564103,5.540505778191924,298.78405804169716,-9.958234631753726,27.804490245631918,3.6980794873398453,-14.023249470564103,-5.540505778191924,-298.78405804169716,-12.20378848101397,28.288507636624495,-3.6980794873398453
E1_230,columna,C3,CIELO_2,14.023249470564103,5.540505778191924,298.78405804169716,-9.958234631753726,27.804490245631918,3.6980794873398453,-14.023249470564103,-5.540505778191924,-298.78405804169716,-12.20378848101397,28.288507636624495,-3.6980794873398453
E1_231,columna,C1,CIELO_3,3.8491151828601016,5.6417561036466015,223.18064330955923,-9.372255414861282,2.3701675142143204,0.5895991671530577,-3.8491151828601016,-5.6417561036466015,-223.18064330955923,-13.194768999725122,13.026293217226087,-0.5895991671530577
E1_231,columna,C2,CIELO_3,3.8491151828601016,5.6417561036466015,223.18064330955923,-9.372255414861282,2.3701675142143204,0.5895991671530577,-3.8491151828601016,-5.6417561036466015,-223.18064330955923,-13.194768999725122,13.026293217226087,-0.5895991671530577
E1_231,columna,C3,CIELO_3,3.8491151828601016,5.6417561036466015,223.18064330955923,-9.372255414861282,2.3701675142143204,0.5895991671530577,-3.8491151828601016,-5.6417561036466015,-223.18064330955923,-13.194768999725122,13.026293217226087,-0.5895991671530577
E1_232,columna,C1,CIELO_4,1.681049686778643,7.591235498975636,151.37009630281585,-11.4458701734962,1.293271267245289,-0.3066492988853456,-1.681049686778643,-7.591235498975636,-151.37009630281585,-18.919071822406345,5.4309274798692835,0.3066492988853456
E1_232,columna,C2,CIELO_4,1.681049686778643,7.591235498975636,151.37009630281585,-11.4458701734962,1.293271267245289,-0.3066492988853456,-1.681049686778643,-7.591235498975636,-151.37009630281585,-18.919071822406345,5.4309274798692835,0.3066492988853456
E1_232,columna,C3,CIELO_4,1.681049686778643,7.591235498975636,151.37009630281585,-11.4458701734962,1.293271267245289,-0.3066492988853456,-1.681049686778643,-7.591235498975636,-151.37009630281585,-18.919071822406345,5.4309274798692835,0.3066492988853456
E1_233,columna,C1,CIELO_1,-2.487681324685681,5.35294807934076,679.1650797158163,-10.931469920601831,-4.744622348019934,0.2512878874796392,2.487681324685681,-5.35294807934076,-679.1650797158163,-10.48032239676121,-5.206102950722789,-0.2512878874796392
E1_233,columna,C2,CIELO_1,-2.487681324685681,5.35294807934076,679.1650797158163,-10.931469920601831,-4.744622348019934,0.2512878874796392,2.487681324685681,-5.35294807934076,-679.1650797158163,-10.48032239676121,-5.206102950722789,-0.2512878874796392
E1_233,columna,C3,CIELO_1,-2.487681324685681,5.35294807934076,679.1650797158163,-10.931469920601831,-4.744622348019934,0.2512878874796392,2.487681324685681,-5.35294807934076,-679.1650797158163,-10.48032239676121,-5.206102950722789,-0.2512878874796392
E1_234,columna,C1,CIELO_2,4.311455002862878,6.31991734081592,559.553632854552,-12.175721366214525,9.233965141195736,1.8361232532359424,-4.311455002862878,-6.31991734081592,-559.553632854552,-13.103947997049154,8.01185487025578,-1.8361232532359424
E1_234,columna,C2,CIELO_2,4.311455002862878,6.31991734081592,559.553632854552,-12.175721366214525,9.233965141195736,1.8361232532359424,-4.311455002862878,-6.31991734081592,-559.553632854552,-13.103947997049154,8.01185487025578,-1.8361232532359424
E1_234,columna,C3,CIELO_2,4.311455002862878,6.31991734081592,559.553632854552,-12.175721366214525,9.233965141195736,1.8361232532359424,-4.311455002862878,-6.31991734081592,-559.553632854552,-13.103947997049154,8.01185487025578,-1.8361232532359424
E1_235,columna,C1,CIELO_3,9.097078618205632,4.362970571958021,437.3681642471417,-7.504652907707429,15.081877073056123,0.39310529752253226,-9.097078618205632,-4.362970571958021,-437.3681642471417,-9.947229380124654,21.30643739976641,-0.39310529752253226
E1_235,columna,C2,CIELO_3,9.097078618205632,4.362970571958021,437.3681642471417,-7.504652907707429,15.081877073056123,0.39310529752253226,-9.097078618205632,-4.362970571958021,-437.3681642471417,-9.947229380124654,21.30643739976641,-0.39310529752253226
E1_235,columna,C3,CIELO_3,9.097078618205632,4.362970571958021,437.3681642471417,-7.504652907707429,15.081877073056123,0.39310529752253226,-9.097078618205632,-4.362970571958021,-437.3681642471417,-9.947229380124654,21.30643739976641,-0.39310529752253226
E1_236,columna,C1,CIELO_4,2.5601734473563047,2.12706844146002,315.97758642313954,-3.061216427864273,3.542113069246836,-0.25232010681166406,-2.5601734473563047,-2.12706844146002,-315.97758642313954,-5.447057337975807,6.698580720178383,0.25232010681166406
E1_236,columna,C2,CIELO_4,2.5601734473563047,2.12706844146002,315.97758642313954,-3.061216427864273,3.542113069246836,-0.25232010681166406,-2.5601734473563047,-2.12706844146002,-315.97758642313954,-5.447057337975807,6.698580720178383,0.25232010681166406
E1_236,columna,C3,CIELO_4,2.5601734473563047,2.12706844146002,315.97758642313954,-3.061216427864273,3.542113069246836,-0.25232010681166406,-2.5601734473563047,-2.12706844146002,-315.97758642313954,-5.447057337975807,6.698580720178383,0.25232010681166406
E1_237,columna,C1,CIELO_1,-1.8712558231791705,0.5724849640577927,414.7895070823089,-2.39222374774192,-4.105590001561881,0.5524197456160599,1.8712558231791705,-0.5724849640577927,-414.7895070823089,0.10228389151074913,-3.3794332911548013,-0.5524197456160599
E1_237,columna,C2,CIELO_1,-1.8712558231791705,0.5724849640577927,414.7895070823089,-2.39222374774192,-4.105590001561881,0.5524197456160599,1.8712558231791705,-0.5724849640577927,-414.7895070823089,0.10228389151074913,-3.3794332911548013,-0.5524197456160599
E1_237,columna,C3,CIELO_1,-1.8712558231791705,0.5724849640577927,414.7895070823089,-2.39222374774192,-4.105590001561881,0.5524197456160599,1.8712558231791705,-0.5724849640577927,-414.7895070823089,0.10228389151074913,-3.3794332911548013,-0.5524197456160599
E1_238,columna,C1,CIELO_2,2.267527230204765,-0.39362258455706434,340.34168230184946,0.9914350790357167,5.368181763398431,1.8424290653224562,-2.267527230204765,0.39362258455706434,-340.34168230184946,0.5830552591925408,3.701927157420629,-1.8424290653224562
E1_238,columna,C2,CIELO_2,2.267527230204765,-0.39362258455706434,340.34168230184946,0.9914350790357167,5.368181763398431,1.8424290653224562,-2.267527230204765,0.39362258455706434,-340.34168230184946,0.5830552591925408,3.701927157420629,-1.8424290653224562
E1_238,columna,C3,CIELO_2,2.267527230204765,-0.39362258455706434,340.34168230184946,0.9914350790357167,5.368181763398431,1.8424290653224562,-2.267527230204765,0.39362258455706434,-340.34168230184946,0.5830552591925408,3.701927157420629,-1.8424290653224562
E1_239,columna,C1,CIELO_3,7.143424203120565,-1.9032799363966157,261.6277359660253,5.710696900087493,12.325453048281474,1.0781381203344536,-7.143424203120565,1.9032799363966157,-261.6277359660253,1.9024228454989702,16.248243764200787,-1.0781381203344536
E1_239,columna,C2,CIELO_3,7.143424203120565,-1.9032799363966157,261.6277359660253,5.710696900087493,12.325453048281474,1.0781381203344536,-7.143424203120565,1.9032799363966157,-261.6277359660253,1.9024228454989702,16.248243764200787,-1.0781381203344536
